country,date,GDP,Fossil_Fuels,CO2_emit,Urban_pop
Lithuania,2003,5499.42898911387,52.1590590386662,11232.7,2279211.0
Lithuania,2004,6700.32719189382,53.3631103036763,11915.0,2250685.0
Lithuania,2005,7854.76527867855,59.8802110943199,12829.2,2213967.0
Lithuania,2006,9230.70798102521,61.1454661770683,13019.7,2181225.0
Lithuania,2007,12285.4470537014,60.970620197516,13209.6,2157761.0
Lithuania,2008,14944.996652175,60.2506773202724,13066.4,2137953.0
Lithuania,2009,11820.7761591359,55.3710044945692,11692.1,2114156.0
Lithuania,2010,11987.508411647,74.2975094170234,12603.0,2067653.0
Lithuania,2011,14376.9478643932,73.8759517274449,11845.6,2020994.0
Lithuania,2012,14367.709424872,72.8931944548374,11925.8,1997745.0
Lithuania,2013,15729.6524666512,70.0223364446159,11331.1,1981238.0
Lithuania,2014,16551.018202078,67.9937494705635,10862.9,1967853.0
Luxembourg,1990,33465.478207919,89.1708525437079,11285.0,309096.0
Luxembourg,1991,35747.3377992066,89.306984358692,11753.4,313973.0
Luxembourg,1992,39570.8615665986,89.3265997808035,11435.5,319732.0
Luxembourg,1993,40066.7242518773,89.3420930461115,11645.3,325361.0
Luxembourg,1994,43933.235442736,87.9484145211863,10810.6,332341.0
Luxembourg,1995,51032.349635318,84.919847476134,8659.9,338722.0
Luxembourg,1996,50444.3591236175,85.6263127460934,8736.8,343082.0
Luxembourg,1997,46641.6408754876,84.2829711891204,8242.2,347217.0
Luxembourg,1998,47445.3810812051,82.718090058128,7565.5,352047.0
Luxembourg,1999,50872.4492684624,83.0131223527531,7920.3,359223.0
Luxembourg,2000,48659.5988753233,83.4434126190809,8556.7,367434.0
Luxembourg,2001,48440.1420151355,84.9834081781113,9118.5,374603.0
Luxembourg,2002,53005.7339209179,89.8491672731008,9818.3,380583.0
Luxembourg,2003,65689.3214536911,89.7010316967833,10241.6,387241.0
Luxembourg,2004,76544.9170868473,91.2583382980594,11659.8,394773.0
Luxembourg,2005,80988.1376230858,91.1689927259868,11912.9,402818.0
Luxembourg,2006,90788.8004876145,90.3341298418926,11717.2,411237.0
Luxembourg,2007,107475.320297978,88.0854839793523,11114.4,419557.0
Luxembourg,2008,120422.137934157,87.1163833581093,11022.5,429035.0
Luxembourg,2009,109419.746953106,88.7050358076445,10442.9,438935.0
Luxembourg,2010,110885.991378721,87.9574315110828,11029.1,448892.0
Luxembourg,2011,119025.057203467,87.0086371857559,10906.8,460842.0
Luxembourg,2012,112584.676270958,87.215620431476,10698.0,473864.0
Luxembourg,2013,120000.140729859,84.5060018141859,10173.3,486709.0
Luxembourg,2014,123678.702143275,83.331752670447,9643.2,500042.0
Luxembourg,2015,105462.012584423,80.562295207665,9133.4,513663.0
Malta,1990,7191.92360259617,100.0,2314.6,320102.0
Malta,1991,7558.27738257485,100.0,2210.6,329269.0
Malta,1992,8220.2455176794,100.0,2169.1,333102.0
Malta,1995,9171.061035149,100.0,2378.8,343247.0
Malta,1996,9438.55732745403,100.0,2324.3,346401.0
Malta,1997,9724.33796960323,100.0,2469.6,350223.0
Malta,1998,10273.4518124025,99.9998552304514,2374.5,353666.0
Malta,1999,10720.9058766396,100.0,2409.2,356901.0
Malta,2002,11289.8897447166,99.9674076094368,2318.4,367875.0
Malta,2003,13669.4972171661,99.9623332550123,2608.0,371319.0
Malta,2004,15197.056610121,99.9510403326363,2598.0,374812.0
Malta,2005,15888.1724565995,99.9403964487637,2626.4,378170.0
Malta,2006,16723.8842735356,99.9224662920404,2650.6,380114.0
Malta,2007,19485.8711529324,99.9101608326312,2715.6,381739.0
Malta,2008,22205.3567709304,99.891462471476,2724.3,384526.0
Malta,2009,21083.2770528363,99.8802715215794,2509.9,387733.0
Malta,2010,21798.9142935915,99.6724695817513,2586.6,389936.0
Malta,2011,23155.103527089,99.2384535750742,2573.1,391879.0
Malta,2012,22526.5370208632,99.0384089728755,2715.6,395713.0
Malta,2013,24769.5962287121,98.7575965879798,2371.5,401597.0
Malta,2014,26753.2733830814,97.7884616626645,2356.3,409992.0
Netherlands,1990,21290.8603827045,98.0449140583432,151520.7,10269295.0
Netherlands,1991,21732.2307621923,96.5459019040644,157266.8,10447740.0
Netherlands,1992,23904.037415058,96.8895722043557,156009.7,10662777.0
Netherlands,1993,23122.4107668645,97.6003263288708,160137.2,10871452.0
Netherlands,1994,24646.3143096269,97.8354497827228,159604.1,11069798.0
Netherlands,1995,29258.1343486211,95.46345923008,164106.4,11255548.0
Netherlands,1996,29006.8094454171,95.1642745713394,173623.4,11436659.0
Netherlands,1997,26700.5371335926,95.5003608137999,166310.9,11622597.0
Netherlands,1998,27885.8083823465,95.0143488909778,166734.4,11819675.0
Netherlands,1999,28272.6432492539,94.1536409853475,161446.1,12021931.0
Netherlands,2000,26214.498549887,93.8468325283201,162096.7,12229998.0
Netherlands,2001,26896.5481111196,94.1998959885808,167116.1,12488742.0
Netherlands,2002,29343.2449960602,93.9850559778198,167429.4,12775902.0
Netherlands,2003,35750.9746630269,94.3343519499004,170362.8,13035570.0
Netherlands,2004,40436.6182310407,94.0176796319096,172116.5,13271929.0
Netherlands,2005,41994.7135305232,93.0562366321199,167926.0,13485107.0
Netherlands,2006,44900.9381441374,92.7513898431783,163702.7,13671225.0
Netherlands,2007,51799.2085521047,92.7257793805142,164550.6,13848922.0
Netherlands,2008,57879.9437553916,92.3241738270123,165221.9,14044865.0
Netherlands,2009,52722.2130568997,92.8872625819348,160488.3,14263741.0
Netherlands,2010,50999.7451168879,93.6745002289704,171110.5,14477657.0
Netherlands,2011,54230.3129029852,92.1856100003504,158768.0,14669707.0
Netherlands,2012,50070.1416045904,91.2339380558199,157473.4,14842886.0
Netherlands,2013,52198.8975607454,91.5543679014014,157090.2,14987369.0
Netherlands,2014,52900.537415323,90.9218838570949,149793.4,15126226.0
Netherlands,2015,45193.4032187971,93.4610046096056,157376.0,15275237.0
Poland,1990,1731.2095094382,97.8068071331351,350214.6,23350476.0
Poland,1991,2235.54108862522,98.0506591262933,351624.9,23450653.0
Poland,1992,2459.02068468253,98.0460332436962,343368.4,23539562.0
Poland,1993,2497.13055936127,95.5867687512215,344016.4,23616843.0
Poland,1994,2874.83163555069,95.3384770732121,339752.2,23684074.0
Poland,1995,3686.84514580278,95.4555164607214,340003.8,23733222.0
Poland,1996,4147.46550145483,95.897046303025,355320.2,23768665.0
Poland,1997,4123.14567666725,95.8972109921562,344627.0,23801620.0
Poland,1998,4518.10822630174,96.108652339754,318414.1,23827143.0
Poland,1999,4398.07217426732,96.3184286367341,308978.1,23842562.0
Poland,2000,4501.47996121234,96.2198417670529,295774.4,23611695.0
Poland,2001,4991.24435799511,95.9808999446962,293627.4,23622394.0
Poland,2002,5207.129304207,95.870030437714,287320.3,23621395.0
Poland,2003,5701.63886301914,96.2477586646671,297730.8,23563051.0
Poland,2004,6681.30975087388,95.9787564750952,301854.0,23506503.0
Poland,2005,8021.54789037388,95.9939398872071,301353.0,23453429.0
Poland,2006,9035.53275810927,95.8203386425739,314093.0,23396235.0
Poland,2007,11254.3140875349,95.2120656020728,313375.4,23340838.0
Poland,2008,13995.7811598115,94.1138888361082,308325.3,23300939.0
Poland,2009,11525.9007370991,93.1540577854339,297260.3,23274004.0
Poland,2010,12504.2501856093,92.451207569259,313739.1,23165018.0
Poland,2011,13776.3883624327,92.1151412346365,310593.6,23134846.0
Poland,2012,13010.7555868425,90.9785187086931,303351.4,23086831.0
Poland,2013,13558.3411314221,91.1464064236081,298304.4,23025350.0
Poland,2014,14181.9486817352,90.0879642957879,285730.0,22960228.0
Poland,2015,12560.051419682,90.2913754356553,289077.4,22897449.0
Portugal,1990,7884.61798756332,80.4466774969022,41068.6,4783459.0
Portugal,1991,8958.9853330247,80.5966096236158,42767.7,4827626.0
Portugal,1992,10810.5665079626,83.5634560349129,46774.0,4889660.0
Portugal,1993,9534.6563637308,81.9616060814948,45792.8,4961312.0
Portugal,1994,9977.31990905771,80.8221098435795,47302.9,5040624.0
Portugal,1995,11781.3618502221,83.1781122931974,50693.2,5124278.0
Portugal,1996,12185.0914010629,80.5517744115177,48742.5,5210104.0
Portugal,1997,11575.5071124358,81.0222083646754,50931.6,5299934.0
Portugal,1998,12199.206385024,83.497365037044,55600.6,5393642.0
Portugal,1999,12475.2917701476,86.5072368145243,62207.6,5491367.0
Portugal,2000,11526.3720667968,84.0361685337448,61661.2,5597602.0
Portugal,2001,11734.7649743954,83.3853754008383,61383.6,5704057.0
Portugal,2002,12936.6928204482,85.2567327492204,65604.9,5800192.0
Portugal,2003,15797.7821340276,81.7734636585717,60523.6,5886957.0
Portugal,2004,18064.1580932987,82.7560909971743,62128.8,5966051.0
Portugal,2005,18780.12751241,84.1221274218628,65473.8,6041725.0
Portugal,2006,19839.4540499032,80.8164495069197,60448.0,6117343.0
Portugal,2007,22811.0564844365,79.2405175237019,58797.6,6193886.0
Portugal,2008,24949.0413566739,78.6365945255412,56844.4,6267228.0
Portugal,2009,23151.2154130712,78.0876569943485,56299.6,6337144.0
Portugal,2010,22520.6423124045,75.1255846467966,50937.3,6403809.0
Portugal,2011,23217.2954965207,75.6565408134185,49867.9,6457743.0
Portugal,2012,20563.7136012629,75.812420137191,48220.3,6494283.0
Portugal,2013,21653.1959752225,73.3496291275565,46555.2,6520333.0
Portugal,2014,22103.7009703321,72.8127262997581,45931.1,6546012.0
Portugal,2015,19250.1065376852,77.024122555839,49851.9,6578828.0
Romania,1990,1648.48522974542,96.1482908094579,172633.6,12347321.0
Romania,1991,1254.3124421298,94.9832293800542,142755.2,12404523.0
Romania,1992,1102.10378473246,94.8198193770298,126185.7,12360656.0
Romania,1993,1158.05632799712,94.6931386785522,117690.8,12309016.0
Romania,1994,1323.03237766927,94.4881075659474,115148.3,12256584.0
Romania,1995,1650.04922365201,93.1578578094773,120869.9,12197105.0
Romania,1996,1633.01064354117,90.9544950183411,124200.9,12127405.0
Romania,1997,1577.33656023974,85.9315874849063,113599.2,12058033.0
Romania,1998,1852.5549693339,85.2305912033859,99513.5,11998890.0
Romania,1999,1599.90622808339,84.3297836003278,84969.4,11945687.0
Romania,2000,1659.92904910528,84.8166027159963,89003.1,11895672.0
Romania,2001,1825.19299373184,86.5352964008196,95220.8,11697189.0
Romania,2002,2119.85509684554,86.7447472126657,93733.0,11469356.0
Romania,2003,2679.40626016154,86.8626792858195,98138.2,11415407.0
Romania,2004,3494.99056448955,84.4800892610131,95336.3,11378651.0
Romania,2005,4618.00350802913,83.8666846203507,94682.9,11336529.0
Romania,2006,5757.53127301178,85.0588612884279,99254.3,11297334.0
Romania,2007,8360.33775916596,83.179481360426,96728.6,11159030.0
Romania,2008,10435.2179803541,79.8431627738385,95409.1,11001524.0
Romania,2009,8548.04859012993,76.5949357642075,80699.2,10936933.0
Romania,2010,8397.80917311457,75.070951491373,77601.9,10898688.0
Romania,2011,9560.15942530942,77.6518382039965,84049.5,10871606.0
Romania,2012,8930.72991164974,76.4272009246288,81843.8,10826124.0
Romania,2013,9497.20647561211,73.4937634512981,72090.6,10778604.0
Romania,2014,10031.3421526698,72.5236945744128,71539.0,10730940.0
Slovak Republic,1990,2405.53516040785,81.6237966108879,54811.8,2993564.0
Slovak Republic,1991,2691.19565226261,80.7167149576298,47938.2,3011210.0
Slovak Republic,1992,2920.91754234186,80.8338536725447,46096.2,3008952.0
Slovak Republic,1993,3102.29685877712,78.566605609603,44319.9,3017265.0
Slovak Republic,1994,3771.35951578288,76.2231249975261,41702.0,3025916.0
Slovak Republic,1995,4819.12555470987,78.582783825001,42370.6,3031513.0
Slovak Republic,1996,5196.94037965932,78.2046421889636,42174.1,3034659.0
Slovak Republic,1997,5146.67107827084,78.1858271632225,42273.5,3037037.0
Slovak Republic,1998,5538.61646477184,78.480923314832,41403.5,3037825.0
Slovak Republic,1999,5645.58139584233,75.9436434771845,40660.1,3037635.0
Slovak Republic,2000,5426.62428119306,72.5158524953125,38072.2,3030239.0
Slovak Republic,2001,5722.1681828083,73.0781842934813,38577.0,3020933.0
Slovak Republic,2002,6564.69631373665,72.4412542108082,38065.4,3011770.0
Slovak Republic,2003,8731.93736824381,72.1810399144335,38331.2,3001728.0
Slovak Republic,2004,10691.4465495259,72.216145118193,37430.5,2993058.0
Slovak Republic,2005,11690.1134689407,72.1099316045025,38518.3,2985293.0
Slovak Republic,2006,13170.7849804675,70.8919626902223,37873.3,2977317.0
Slovak Republic,2007,16106.0604446695,70.9291378680345,37190.3,2970070.0
Slovak Republic,2008,18753.5849413816,70.3379735039533,37097.2,2964549.0
Slovak Republic,2009,16597.2084581361,70.0284387242571,33908.9,2960369.0
Slovak Republic,2010,16908.8479564876,70.2377733867821,35432.2,2948302.0
Slovak Republic,2011,18509.7402157541,68.5113631680676,34116.9,2937801.0
Slovak Republic,2012,17498.3539002594,66.8328684868671,32347.1,2935234.0
Slovak Republic,2013,18276.0095516546,66.424399738131,32920.4,2930811.0
Slovak Republic,2014,18719.9881409371,63.9460954273638,30438.1,2926070.0
Slovak Republic,2015,16390.8821748507,64.0914950988802,30753.7,2922832.0
Slovenia,1995,10730.4510136379,72.8755255740505,14470.0,1007313.0
Slovenia,1996,10815.1110457688,73.9624970371967,15290.0,1007220.0
Slovenia,1997,10454.9656390657,74.2847538372848,15725.6,1006383.0
Slovenia,1998,11175.7710286265,73.5053681526315,15503.1,1004706.0
Slovenia,1999,11452.7831245082,74.1653338509075,14910.0,1005959.0
Slovenia,2000,10201.3035366727,70.1382135081145,14541.7,1009459.0
Slovenia,2001,10479.7596309273,70.3938071478691,15380.1,1011568.0
Slovenia,2002,11777.1556578814,69.8624661685046,15524.6,1014358.0
Slovenia,2003,14849.0372415032,69.7464407862481,15413.0,1019460.0
Slovenia,2004,17233.1385611279,69.2959299153542,15699.6,1024627.0
Slovenia,2005,18098.9085440003,68.5714199530726,15916.5,1030904.0
Slovenia,2006,19672.9655554146,69.4799431983523,16293.7,1038715.0
Slovenia,2007,23817.8867320201,69.2804898676299,16283.4,1049080.0
Slovenia,2008,27595.5999653992,69.5073452374428,17360.1,1055309.0
Slovenia,2009,24792.1279805504,67.4233935026758,15509.2,1069460.0
Slovenia,2010,23532.4808545468,66.6792143564119,15777.2,1078743.0
Slovenia,2011,25128.0150431304,64.9352741596741,15700.8,1085605.0
Slovenia,2012,22641.805122503,65.0820189968618,15123.6,1092516.0
Slovenia,2013,23503.2824850255,63.7493163120476,14548.1,1098614.0
Slovenia,2014,24247.1733184083,59.6632066816783,13112.7,1104335.0
Slovenia,2015,20890.1664304173,61.114199486892,13139.7,1109788.0
Spain,1990,13804.8767869937,77.3864991358894,214950.6,29286916.0
Spain,1991,14811.9028194881,77.9523570058137,222099.7,29430524.0
Spain,1992,16112.1889152156,79.2541776717849,232369.6,29607126.0
Spain,1993,13339.908563675,77.6916953034198,218079.8,29793326.0
Spain,1994,13415.2870010456,78.5901868711291,228452.7,29967941.0
Spain,1995,15471.962716535,79.6009452088859,240567.3,30133075.0
Spain,1996,16109.0843985284,77.8535103442346,230113.2,30291556.0
Spain,1997,14730.7971752046,80.0612940474571,248603.1,30451227.0
Spain,1998,15394.3514628249,79.5260968143576,256215.5,30610090.0
Spain,1999,15720.6405016061,80.9759044088757,278300.5,30767125.0
Spain,2000,14749.6874248766,80.6349426879774,293314.3,30937864.0
Spain,2001,15369.0011599444,79.8499960208187,294786.8,31186430.0
Spain,2002,17106.686576658,81.4607128746587,312753.3,31708814.0
Spain,2003,21510.8362454011,80.8230230186446,318657.7,32390830.0
Spain,2004,24907.0008505856,81.8320256341566,335560.3,33059302.0
Spain,2005,26429.1509449319,83.4668123985147,350499.8,33727737.0
Spain,2006,28389.0785799873,82.5095887666763,341776.3,34408810.0
Spain,2007,32591.3503065871,83.1862164777901,354683.1,35159317.0
Spain,2008,35510.7222312701,81.8083158189895,324274.2,35833174.0
Spain,2009,32169.5028548583,79.7102129168535,288131.2,36260460.0
Spain,2010,30532.4805081656,76.00086331065,274140.6,36535850.0
Spain,2011,31677.9003083652,76.5000886869636,275470.1,36773882.0
Spain,2012,28322.9465923276,75.0081483991196,270280.4,36904876.0
Spain,2013,29077.1820557563,72.5513506266274,243794.9,36891840.0
Spain,2014,29513.6511800405,71.5311218481781,241979.9,36890017.0
Spain,2015,25754.36102944,72.9555461183378,257251.2,36971015.0
Sweden,1990,30593.6724447761,37.2949571708134,53346.2,7112392.0
Sweden,1991,31822.8038482367,35.5282196144098,54236.3,7170001.0
Sweden,1992,32800.9826867546,36.9083496988165,56745.9,7225787.0
Sweden,1993,24425.2849281118,36.8773353847276,56504.9,7281393.0
Sweden,1994,26083.6143874838,36.9024796082203,58488.8,7346937.0
Sweden,1995,30282.9639200066,36.8532278929887,58230.9,7399093.0
Sweden,1996,32998.9681608432,36.7164871066478,63647.4,7418835.0
Sweden,1997,30312.4875993103,35.6373688249448,57381.6,7425561.0
Sweden,1998,30596.5272048832,35.0473151953376,58363.4,7432163.0
Sweden,1999,30941.0793624668,34.8498122925348,57264.9,7440437.0
Sweden,2000,29624.9126748618,34.8291833726584,53277.5,7454878.0
Sweden,2001,27247.857734793,33.9878881209022,52497.3,7478923.0
Sweden,2002,29899.1952495081,37.4462496216707,54023.7,7508835.0
Sweden,2003,37321.7979047059,36.5218103202111,55202.7,7542470.0
Sweden,2004,42821.6731423358,34.8320103545523,53593.3,7577769.0
Sweden,2005,43437.0631164776,33.8115091740615,50082.6,7613645.0
Sweden,2006,46593.6021646111,33.4125841867698,48734.9,7666670.0
Sweden,2007,53700.0053363063,32.4524719515326,47054.3,7738188.0
Sweden,2008,56152.552340314,33.1126400594178,46023.3,7813274.0
Sweden,2009,46946.9602719954,31.9839953356471,42760.7,7894625.0
Sweden,2010,52869.0442891587,34.4232514038991,47985.5,7976659.0
Sweden,2011,60755.7595508465,34.2141870452598,44452.0,8059895.0
Sweden,2012,58037.8213192173,30.9991557787887,41996.6,8150488.0
Sweden,2013,61126.9431963979,30.0160156092433,40388.1,8250182.0
Sweden,2014,60020.3604576572,29.7747472651344,38993.0,8362604.0
Sweden,2015,51545.4836095322,25.1170961346531,39120.1,8481489.0
